ticker,name,exchange,sector,industry,market_cap,shares_outstanding,listing_date
109960,앱토크롬,KOSDAQ,,투자주의환기종목(소속부없음),25180035712,15132233,
110020,전진바이오팜,KOSDAQ,,기술성장기업부,16976119988,9058762,
110790,크리스에프앤씨,KOSDAQ,,우량기업부,70410034800,23430960,
110990,디아이티,KOSDAQ,,우량기업부,304668000000,18900000,
111710,남화산업,KOSDAQ,,중견기업부,60014020000,20588000,
112040,위메이드,KOSDAQ,,중견기업부,536725516230,33948483,
112290,와이씨켐,KOSDAQ,,기술성장기업부,211714812300,20221090,
113810,디젠스,KOSDAQ,,중견기업부,13442756600,6525610,
114190,강원에너지,KOSDAQ,,중견기업부,214208911600,26123038,
114450,그린생명과학,KOSDAQ,,벤처기업부,46300000000,20000000,
114630,폴라리스우노,KOSDAQ,,우량기업부,26714634400,17235248,
114810,한솔아이원스,KOSDAQ,,우량기업부,264545835600,28143174,
114840,아이패밀리에스씨,KOSDAQ,,우량기업부,136286915450,16681385,
115160,휴맥스,KOSDAQ,,중견기업부,24380636780,4307533,
115180,큐리언트,KOSDAQ,,벤처기업부,810267861600,37512401,
115310,인포바인,KOSDAQ,,벤처기업부,105452313390,14831549,
115440,우리넷,KOSDAQ,,우량기업부,82684276720,10794292,
115450,HLB테라퓨틱스,KOSDAQ,,중견기업부,174237074403,88580109,
115480,씨유메디칼,KOSDAQ,,중견기업부,22903956879,12124911,
115500,케이씨에스,KOSDAQ,,중견기업부,104520000000,12000000,
115530,씨엔플러스,KOSDAQ,,중견기업부,20105171550,7884381,
115570,스타플렉스,KOSDAQ,,중견기업부,17206614740,7984508,
115610,이미지스,KOSDAQ,,벤처기업부,20576476829,11818769,
117670,알파칩스,KOSDAQ,,벤처기업부,63219931580,6661742,
117730,티로보틱스,KOSDAQ,,벤처기업부,329347427800,22558043,
118990,모트렉스,KOSDAQ,,우량기업부,124159097260,24537371,
119500,포메탈,KOSDAQ,,중견기업부,29618080000,11847232,
119610,인터로조,KOSDAQ,,우량기업부,160591420290,11413747,
119830,아이텍,KOSDAQ,,중견기업부,135611918960,26538536,
119850,지엔씨에너지,KOSDAQ,,우량기업부,822445450000,16448909,
120240,대정화금,KOSDAQ,,우량기업부,104979708600,7190391,
121440,골프존홀딩스,KOSDAQ,,우량기업부,284008103340,42836818,
121600,나노신소재,KOSDAQ,,우량기업부,540762623100,12262191,
121800,비덴트,KOSDAQ,,관리종목(소속부없음),256309348520,77201611,
121850,코이즈,KOSDAQ,,관리종목(소속부없음),5952087823,5056999,
121890,에스디시스템,KOSDAQ,,중견기업부,25851862470,13291446,
122310,제노레이,KOSDAQ,,우량기업부,50720146340,14553844,
122350,삼기,KOSDAQ,,중견기업부,61113048232,38339428,
122450,KX,KOSDAQ,,중견기업부,117203865910,44819834,
122640,예스티,KOSDAQ,,벤처기업부,485022708750,21604575,
122690,서진오토모티브,KOSDAQ,,중견기업부,41011677982,23079166,
122990,와이솔,KOSDAQ,,중견기업부,154240278990,26639081,
123010,알엔티엑스,KOSDAQ,,기술성장기업부,37581552720,17398867,
123040,엠에스오토텍,KOSDAQ,,중견기업부,101520472679,62628299,
123330,제닉,KOSDAQ,,우량기업부,206787246000,7968680,
123410,코리아에프티,KOSDAQ,,우량기업부,158694064800,27841064,
123420,위메이드플레이,KOSDAQ,,우량기업부,62302235590,10401041,
123570,이엠넷,KOSDAQ,,중견기업부,36265454984,22276078,
123750,알톤,KOSDAQ,,중견기업부,24971401013,13819259,
123840,뉴온,KOSDAQ,,투자주의환기종목(소속부없음),28244338800,15553050,
123860,아나패스,KOSDAQ,,우량기업부,177365561450,12123415,
124500,아이티센글로벌,KOSDAQ,,우량기업부,544146158150,23204527,
124560,태웅로직스,KOSDAQ,,우량기업부,69387693312,38720811,
125020,티씨머티리얼즈,KOSDAQ,,중견기업부,187105857000,35038550,
125210,아모그린텍,KOSDAQ,,우량기업부,97825964700,16496790,
125490,한라캐스트,KOSDAQ,,벤처기업부,322315768160,36502352,
126340,비나텍,KOSDAQ,,벤처기업부,509809394000,7180414,
126600,BGF에코머티리얼즈,KOSDAQ,,우량기업부,182024007100,62766899,
126640,화신정공,KOSDAQ,,우량기업부,155998799500,35055910,
126700,하이비젼시스템,KOSDAQ,,우량기업부,155397964800,14942112,
126730,코칩,KOSDAQ,,벤처기업부,117256584620,8770126,
126880,제이엔케이글로벌,KOSDAQ,,우량기업부,61492992950,23204903,
127120,제이에스링크,KOSDAQ,,벤처기업부,1228509995300,34752758,
127710,아시아경제,KOSDAQ,,중견기업부,45282587880,44049210,
127980,화인써키트,KOSDAQ,,중견기업부,35818069100,11840684,
128540,에코캡,KOSDAQ,,우량기업부,31921790160,26690460,
128660,피제이메탈,KOSDAQ,,우량기업부,68333281595,24803369,
129890,앱코,KOSDAQ,,벤처기업부,42494046666,45545602,
129920,대성하이텍,KOSDAQ,,벤처기업부,97492176000,16248696,
130500,GH신소재,KOSDAQ,,중견기업부,27024706616,14545052,
130580,나이스디앤비,KOSDAQ,,우량기업부,86394000000,15400000,
130740,티피씨글로벌,KOSDAQ,,중견기업부,21583563606,11276679,
131030,옵투스제약,KOSDAQ,,우량기업부,103056085600,17646590,
131090,시큐브,KOSDAQ,,벤처기업부,29445859745,7658221,
131100,티엔엔터테인먼트,KOSDAQ,,중견기업부,14511025800,32246724,
131180,딜리,KOSDAQ,,벤처기업부,21073300000,5870000,
131220,대한과학,KOSDAQ,,벤처기업부,25643445600,7454490,
131290,티에스이,KOSDAQ,,우량기업부,2217816514500,11061429,
131370,알서포트,KOSDAQ,,벤처기업부,81498636990,53267083,
131400,이브이첨단소재,KOSDAQ,,벤처기업부,41416357990,59591882,
131760,파인텍,KOSDAQ,,벤처기업부,15261857212,8686316,
133750,메가엠디,KOSDAQ,,중견기업부,31646368104,23407077,
134060,이퓨쳐,KOSDAQ,,벤처기업부,23631633750,4769250,
134580,탑코미디어,KOSDAQ,,중견기업부,64279570296,49294149,
136150,원일티엔아이,KOSDAQ,,벤처기업부,60008174800,8381030,
136410,아셈스,KOSDAQ,,벤처기업부,52506040090,11019106,
136480,하림,KOSDAQ,,우량기업부,284642001360,106209702,
136540,윈스테크넷,KOSDAQ,,우량기업부,130656497440,12279746,
137080,나래나노텍,KOSDAQ,,중견기업부,57833724600,10709949,
137940,넥스트아이,KOSDAQ,,중견기업부,20261918355,9812067,
137950,제이씨케미칼,KOSDAQ,,우량기업부,62238540130,22267814,
138070,신진에스엠,KOSDAQ,,중견기업부,26989940568,17503204,
138080,오이솔루션,KOSDAQ,,벤처기업부,311300613700,12377758,
138360,앤로보틱스,KOSDAQ,,벤처기업부,179026955690,87973934,
138610,나이벡,KOSDAQ,,기술성장기업부,173245165320,11367793,
139670,키네마스터,KOSDAQ,,중견기업부,22830115770,14118810,
140070,서플러스글로벌,KOSDAQ,,벤처기업부,62250804000,36988000,
140410,메지온,KOSDAQ,,투자주의환기종목(소속부없음),1741481058600,30605994,
140430,카티스,KOSDAQ,,중견기업부,19989378090,10689507,
140520,대창스틸,KOSDAQ,,중견기업부,40740838990,21109243,
140670,알에스오토메이션,KOSDAQ,,중견기업부,130067579200,12839840,
141000,비아트론,KOSDAQ,,벤처기업부,104428800200,12114710,
142210,유니트론텍,KOSDAQ,,우량기업부,118282997100,20751403,
142280,녹십자엠에스,KOSDAQ,,중견기업부,64340738235,23963031,
142760,모아라이프플러스,KOSDAQ,,기술성장기업부,17625797640,42166980,
143160,아이디스,KOSDAQ,,우량기업부,162567636300,10716390,
143240,사람인,KOSDAQ,,우량기업부,178270661910,10732731,
143540,영우디에스피,KOSDAQ,,벤처기업부,46740689960,44599895,
144510,지씨셀,KOSDAQ,,중견기업부,226576932960,15800344,
144960,뉴파워프라즈마,KOSDAQ,,우량기업부,458335625760,43692624,
145020,휴젤,KOSDAQ,,우량기업부,3253944980000,12515173,
145170,노브랜드,KOSDAQ,,중견기업부,48442580325,16908405,
146060,율촌,KOSDAQ,,중견기업부,24784094040,24015595,
146320,비씨엔씨,KOSDAQ,,벤처기업부,127979230000,12797923,
147760,피엠티,KOSDAQ,,벤처기업부,63000000000,20000000,
147830,제룡산업,KOSDAQ,,벤처기업부,137000000000,20000000,
148150,세경하이테크,KOSDAQ,,우량기업부,111959876700,35542818,
148250,알엔투테크놀로지,KOSDAQ,,벤처기업부,25193413104,13610704,
148780,비큐AI,KOSDAQ,,기술성장기업부,24433328325,6289145,
148930,에이치와이티씨,KOSDAQ,,중견기업부,33883459290,10175213,
149950,아바텍,KOSDAQ,,우량기업부,119182370160,13667703,
149980,하이로닉,KOSDAQ,,중견기업부,85049282470,17199046,
150900,파수AI,KOSDAQ,,벤처기업부,43831187890,11703922,
151860,KG에코솔루션,KOSDAQ,,우량기업부,265624751160,47603002,
153460,네이블,KOSDAQ,,중견기업부,43163392540,6530014,
153490,우리이앤엘하루틴,KOSDAQ,,우량기업부,20849400000,51480000,
153710,옵티팜,KOSDAQ,,기술성장기업부,69535600920,14669958,
153890,져스텍,KOSDAQ,,기술성장기업부,102066083350,12050305,
154030,아시아종묘,KOSDAQ,,벤처기업부,19902080550,12061867,
154040,다산솔루에타,KOSDAQ,,중견기업부,21248148562,21615614,
155650,와이엠씨,KOSDAQ,,우량기업부,60053843070,18974358,
156100,엘앤케이바이오,KOSDAQ,,벤처기업부,78564302795,22351153,
158430,아톤,KOSDAQ,,벤처기업부,108088436180,24482092,
159010,아스플로,KOSDAQ,,벤처기업부,220023193500,13334739,
159580,제로투세븐,KOSDAQ,,중견기업부,43370656940,20032636,
159910,에코글로우,KOSDAQ,,중견기업부,33128362005,10467097,
160190,하이젠알앤엠,KOSDAQ,,중견기업부,545173200000,30888000,
160550,NEW,KOSDAQ,,중견기업부,29189786876,27906106,
160980,싸이맥스,KOSDAQ,,우량기업부,349575776000,10924243,
161580,필옵틱스,KOSDAQ,,중견기업부,627080107250,23442247,
162300,신스틸,KOSDAQ,,우량기업부,59718790080,41471382,
163280,에어레인,KOSDAQ,,기술성장기업부,44822142010,13603078,
163730,핑거,KOSDAQ,,벤처기업부,120157170000,12015717,
166090,하나머티리얼즈,KOSDAQ,,우량기업부,1105571976600,19777674,
166480,코아스템켐온,KOSDAQ,,벤처기업부,106005103880,52870376,
168330,내츄럴엔도텍,KOSDAQ,,투자주의환기종목(소속부없음),59857986500,31754900,
168360,펨트론,KOSDAQ,,벤처기업부,265575726020,22392557,
169330,엠브레인,KOSDAQ,,중견기업부,23628824220,18316918,
170030,현대공업,KOSDAQ,,우량기업부,74322300000,15340000,
170790,파이오링크,KOSDAQ,,우량기업부,55145027700,6397335,
170920,엘티씨,KOSDAQ,,벤처기업부,407247057300,10564126,
171010,램테크놀러지,KOSDAQ,,벤처기업부,40250986880,14298752,
171090,선익시스템,KOSDAQ,,우량기업부,669436078600,10127626,
171120,라이온켐텍,KOSDAQ,,우량기업부,73060081600,35901760,
172670,에이엘티,KOSDAQ,,벤처기업부,98294041230,8960259,
173130,오파스넷,KOSDAQ,,중견기업부,78670232190,13046473,
173940,에프엔씨엔터,KOSDAQ,,중견기업부,36327026880,15392808,
174900,앱클론,KOSDAQ,,벤처기업부,522745779800,19952129,
175140,아고스,KOSDAQ,,투자주의환기종목(소속부없음),64855057800,24944253,
175250,아이큐어,KOSDAQ,,관리종목(소속부없음),81501658560,37558368,
176750,듀켐바이오,KOSDAQ,,기술성장기업부,186886003200,28488720,
177350,베셀,KOSDAQ,,투자주의환기종목(소속부없음),13783032890,19831702,
177830,파버나인,KOSDAQ,,벤처기업부,27182383200,11325993,
177900,쓰리에이로직스,KOSDAQ,,기술성장기업부,39473160000,9627600,
178320,서진시스템,KOSDAQ,,중견기업부,2386902637500,63650737,
178780,일월지엠엘,KOSDAQ,,벤처기업부,41006229000,18639195,
179290,엠아이텍,KOSDAQ,,우량기업부,161666561610,32365678,
179530,애드바이오텍,KOSDAQ,,기술성장기업부,62659445175,26950299,
179900,유티아이,KOSDAQ,,투자주의환기종목(소속부없음),52741447980,19790412,
180400,DXVX,KOSDAQ,,관리종목(소속부없음),250995051600,98429432,
182360,큐브엔터,KOSDAQ,,우량기업부,88478640810,15549849,
182400,엔케이젠바이오텍코리아,KOSDAQ,,관리종목(소속부없음),265496721770,72342431,
183300,코미코,KOSDAQ,,우량기업부,1117664864000,20545310,
183490,엔지켐생명과학,KOSDAQ,,관리종목(소속부없음),83793832650,84640235,
184230,SGA솔루션즈,KOSDAQ,,벤처기업부,37492638315,18887979,
185490,아이진,KOSDAQ,,벤처기업부,70464547920,43229784,
186230,그린플러스,KOSDAQ,,벤처기업부,35872817580,10920188,
187220,디티앤씨,KOSDAQ,,중견기업부,24490482625,11524933,
187270,신화콘텍,KOSDAQ,,벤처기업부,28808519800,10143845,
187420,HLB제넥스,KOSDAQ,,기술성장기업부,52460429829,32644947,
187660,페니트리움바이오,KOSDAQ,,중견기업부,226856974770,55466253,
187790,나노,KOSDAQ,,벤처기업부,89129998700,30840830,
187870,디바이스,KOSDAQ,,우량기업부,160972001400,13770060,
188040,바이오포트,KOSDAQ,,벤처기업부,22764833420,4679308,
188260,세니젠,KOSDAQ,,투자주의환기종목(소속부없음),27329991188,13901318,
189300,인텔리안테크,KOSDAQ,,우량기업부,753772289400,10737497,
189330,씨이랩,KOSDAQ,,기술성장기업부,103111301160,9382284,
189690,포시에스,KOSDAQ,,벤처기업부,40436514120,27321969,
189860,서전기전,KOSDAQ,,벤처기업부,41947223500,9698780,
189980,흥국에프엔비,KOSDAQ,,우량기업부,44191747527,40137827,
190510,나무가,KOSDAQ,,우량기업부,197898703850,14085317,
190650,코리아에셋투자증권,KOSDAQ,,우량기업부,42799600000,6388000,
191410,육일씨엔에쓰,KOSDAQ,,관리종목(소속부없음),15708365510,11204255,
191420,테고사이언스,KOSDAQ,,벤처기업부,51977625940,8108834,
192250,케이사인,KOSDAQ,,벤처기업부,53780821250,7067125,
192390,윈하이텍,KOSDAQ,,벤처기업부,19935237803,11032229,
192410,오늘이엔엠,KOSDAQ,,중견기업부,103765945080,25185909,
192440,슈피겐코리아,KOSDAQ,,우량기업부,180896163300,6216363,
193250,링크드,KOSDAQ,,중견기업부,21243234537,13368933,
194480,데브시스터즈,KOSDAQ,,중견기업부,244402372500,12129150,
194700,노바렉스,KOSDAQ,,우량기업부,263782553600,18254848,
195500,마니커에프앤지,KOSDAQ,,중견기업부,26635326000,15978000,
195990,루트K,KOSDAQ,,관리종목(소속부없음),20604160610,16287874,
196300,HLB펩,KOSDAQ,,관리종목(소속부없음),40318687700,9376439,
196450,코아시아씨엠,KOSDAQ,,중견기업부,47540680000,45320000,
196490,디에이테크놀로지,KOSDAQ,,투자주의환기종목(소속부없음),69131518050,11351645,
196700,웹스,KOSDAQ,,벤처기업부,19879975296,14364144,
197140,디지캡,KOSDAQ,,벤처기업부,27067360320,13013154,
198080,캐프,KOSDAQ,,우량기업부,50607684750,21535185,
198440,강동씨앤엘,KOSDAQ,,중견기업부,67025085600,60931896,
198940,한주라이트메탈,KOSDAQ,,중견기업부,26679078400,19909760,
199430,케이엔알시스템,KOSDAQ,,기술성장기업부,171426728330,11197043,
199480,뱅크웨어글로벌,KOSDAQ,,기술성장기업부,27530787600,10196588,
199550,레이저옵텍,KOSDAQ,,벤처기업부,33477258705,14845791,
199730,바이오인프라,KOSDAQ,,관리종목(소속부없음),8347253772,4864367,
199800,툴젠,KOSDAQ,,기술성장기업부,389147454250,8997629,
199820,제일일렉트릭,KOSDAQ,,우량기업부,171316200000,22220000,
200230,텔콘RF제약,KOSDAQ,,중견기업부,20671346420,9482269,
200350,아티스트스튜디오,KOSDAQ,,기술성장기업부,24990062500,9996025,
200470,에이팩트,KOSDAQ,,중견기업부,232991511500,42362093,
200670,휴메딕스,KOSDAQ,,우량기업부,318368515500,11229930,
200710,에이디테크놀로지,KOSDAQ,,중견기업부,401167808600,13462007,
200780,비씨월드제약,KOSDAQ,,중견기업부,34023458590,10665661,
201490,미투온,KOSDAQ,,중견기업부,72646671720,32723726,
203400,에이비온,KOSDAQ,,기술성장기업부,61989697152,90101304,
203450,유니온바이오메트릭스,KOSDAQ,,벤처기업부,34634357220,14079007,
203650,드림시큐리티,KOSDAQ,,중견기업부,206460102520,101704484,
204020,그리티,KOSDAQ,,우량기업부,35050399264,19450832,
204270,제이앤티씨,KOSDAQ,,중견기업부,878718198540,57848466,
204610,티쓰리,KOSDAQ,,벤처기업부,172239782000,55561220,
204620,글로벌텍스프리,KOSDAQ,,우량기업부,356336483100,70283330,
204840,지엘팜텍,KOSDAQ,,기술성장기업부,63124890884,77549006,
205100,엑셈,KOSDAQ,,벤처기업부,98960992200,70686423,
205470,휴마시스,KOSDAQ,,중견기업부,56752502300,24675001,
205500,넥써쓰,KOSDAQ,,중견기업부,136401335420,81385045,
206400,베노티앤알,KOSDAQ,,중견기업부,31883634300,37510158,
206560,덱스터,KOSDAQ,,기술성장기업부,27571733560,25411736,
206640,바디텍메드,KOSDAQ,,우량기업부,246683190460,21907921,
206650,유바이오로직스,KOSDAQ,,우량기업부,308719378800,36752307,
207760,미스터블루,KOSDAQ,,중견기업부,31902636672,83079783,
208140,정다운,KOSDAQ,,우량기업부,73049289810,32684246,
208350,지란지교시큐리티,KOSDAQ,,벤처기업부,22400841050,8101570,
208370,셀바스헬스케어,KOSDAQ,,벤처기업부,69370819980,25740564,
208640,썸에이지,KOSDAQ,,중견기업부,16068324850,13924025,
208710,포톤,KOSDAQ,,중견기업부,34729647820,13180132,
208860,다산디엠씨,KOSDAQ,,벤처기업부,33780223135,33949973,
209640,와이제이링크,KOSDAQ,,중견기업부,96564480670,28443146,
210120,캔버스엔,KOSDAQ,,중견기업부,22540854540,24237478,
211050,인카금융서비스,KOSDAQ,,우량기업부,510371486520,49263657,
211270,AP위성,KOSDAQ,,우량기업부,122015839360,15082304,
212560,네오오토,KOSDAQ,,우량기업부,144169060120,13486348,
212710,아이에스티이,KOSDAQ,,기술성장기업부,76554026640,9714978,
213420,덕산네오룩스,KOSDAQ,,우량기업부,787148374300,24831179,
214180,헥토이노베이션,KOSDAQ,,우량기업부,189183423520,12993367,
214260,라파스,KOSDAQ,,기술성장기업부,81105188670,8922463,
214270,FSN,KOSDAQ,,중견기업부,62451327300,45254585,
214370,케어젠,KOSDAQ,,벤처기업부,3416274000000,53715000,
214430,아이쓰리시스템,KOSDAQ,,우량기업부,485929797500,7307215,
214610,롤링스톤,KOSDAQ,,관리종목(소속부없음),19197807380,8383322,
214680,디알텍,KOSDAQ,,벤처기업부,69452910592,83477056,
215000,골프존,KOSDAQ,,우량기업부,232504125750,6275415,
215090,솔디펜스,KOSDAQ,,벤처기업부,32417925400,23155661,
215100,로보로보,KOSDAQ,,벤처기업부,87091383120,20348454,
215200,메가스터디교육,KOSDAQ,,우량기업부,429638203200,10365216,
215360,우리산업,KOSDAQ,,우량기업부,59176416240,9132163,
215380,콜마바이오텍,KOSDAQ,,벤처기업부,40222686640,16829576,
215480,토박스코리아,KOSDAQ,,중견기업부,20212680000,10740000,
215600,신라젠,KOSDAQ,,중견기업부,313131054640,138553564,
215790,이노인스트루먼트,KOSDAQ,,중견기업부,39799751212,40283149,
216050,인크로스,KOSDAQ,,중견기업부,58431399380,12198622,
216080,제테마,KOSDAQ,,벤처기업부,163131058125,37287099,
217190,제너셈,KOSDAQ,,벤처기업부,66821105880,13153761,
217270,넵튠,KOSDAQ,,중견기업부,113100256060,46735643,
217330,싸이토젠,KOSDAQ,,기술성장기업부,79103050740,23129547,
217480,에스디생명공학,KOSDAQ,,투자주의환기종목(소속부없음),54756837359,109733141,
217500,러셀,KOSDAQ,,벤처기업부,50676516000,31812000,
217730,강스템바이오텍,KOSDAQ,,기술성장기업부,215854271955,94054149,
217820,원익피앤이,KOSDAQ,,중견기업부,94007481379,47454559,
218150,미래생명자원,KOSDAQ,,벤처기업부,41035762020,20415802,
218410,RFHIC,KOSDAQ,,우량기업부,1389895616600,26575442,
219130,타이거일렉,KOSDAQ,,벤처기업부,461574599000,6314290,
219420,링크제니시스,KOSDAQ,,기술성장기업부,40085926965,11469507,
219550,디와이디,KOSDAQ,,관리종목(소속부없음),55109389800,38673256,
219750,한국비티비,KOSDAQ,,중견기업부,22637702210,13085377,
220100,퓨쳐켐,KOSDAQ,,기술성장기업부,200949683200,22427420,
220180,폴라리스AI핸디,KOSDAQ,,벤처기업부,33670694694,23930842,
220260,켐트로스,KOSDAQ,,벤처기업부,112091832225,32072055,
221800,지구홀딩스,KOSDAQ,,투자주의환기종목(소속부없음),63969895920,16318851,
221840,하이즈항공,KOSDAQ,,중견기업부,36241687218,18700561,
221980,케이디켐,KOSDAQ,,우량기업부,37846424000,4034800,
222040,코스맥스엔비티,KOSDAQ,,중견기업부,160279560000,20628000,
222110,팬젠,KOSDAQ,,기술성장기업부,68383415540,13514509,
222420,쎄노텍,KOSDAQ,,벤처기업부,47256478448,48418523,
222980,한국맥널티,KOSDAQ,,벤처기업부,22118123415,11031483,
223250,드림씨아이에스,KOSDAQ,,벤처기업부,80197447440,24600444,
223310,사토시홀딩스,KOSDAQ,,중견기업부,22145751710,5204642,
224060,더코디,KOSDAQ,,투자주의환기종목(소속부없음),17830294510,5160722,
224110,에이텍모빌리티,KOSDAQ,,벤처기업부,45875885580,5080386,
225190,LK삼양,KOSDAQ,,중견기업부,49609781760,70468440,
225220,제놀루션,KOSDAQ,,벤처기업부,25004597363,19190021,
225430,케이엠제약,KOSDAQ,,관리종목(소속부없음),9944522030,5577410,
225530,HC보광산업,KOSDAQ,,우량기업부,70642485288,36338727,
225570,넥슨게임즈,KOSDAQ,,중견기업부,592741566000,65860174,
225590,패션플랫폼,KOSDAQ,,우량기업부,14339852800,5121376,
226330,신테카바이오,KOSDAQ,,기술성장기업부,38546716775,24258475,
226340,본느,KOSDAQ,,중견기업부,30835028700,8390484,
226400,오스테오닉,KOSDAQ,,기술성장기업부,103308005000,20661601,
226590,엠디바이스,KOSDAQ,,기술성장기업부,126565219040,10716784,
227610,아우딘퓨쳐스,KOSDAQ,,벤처기업부,19878309846,19374571,
227950,엔투텍,KOSDAQ,,벤처기업부,43549359758,34508209,
228340,동양파일,KOSDAQ,,중견기업부,49000000000,20000000,
228670,레이,KOSDAQ,,벤처기업부,92901724740,15640021,
228760,지노믹트리,KOSDAQ,,기술성장기업부,327892874380,24859202,
228850,레이언스,KOSDAQ,,우량기업부,108339321420,16591014,
229000,젠큐릭스,KOSDAQ,,기술성장기업부,40062162150,23428165,
230240,에치에프알,KOSDAQ,,중견기업부,214274900000,13309000,
232140,와이씨,KOSDAQ,,우량기업부,786814906500,82045350,
232680,라온로보틱스,KOSDAQ,,기술성장기업부,126874275000,13257500,
232830,아이티센피엔에스,KOSDAQ,,벤처기업부,27231046722,16533726,
234030,싸이닉솔루션,KOSDAQ,,중견기업부,75299950000,23605000,
234100,폴라리스세원,KOSDAQ,,우량기업부,39424417200,14601636,
234300,에스트래픽,KOSDAQ,,우량기업부,74141200500,27207780,
234340,헥토파이낸셜,KOSDAQ,,우량기업부,262368919680,13970656,
234690,녹십자웰빙,KOSDAQ,,우량기업부,154484294000,17963290,
234920,자이글,KOSDAQ,,관리종목(소속부없음),71849132100,13530910,
235980,메드팩토,KOSDAQ,,기술성장기업부,90829070650,34275121,
236200,슈프리마,KOSDAQ,,우량기업부,399628020300,6974311,
236810,엔비티,KOSDAQ,,기술성장기업부,24495539718,16975426,
237750,피앤씨테크,KOSDAQ,,벤처기업부,26311230000,6496600,
237820,플레이디,KOSDAQ,,중견기업부,31618900100,12827140,
237880,클리오,KOSDAQ,,우량기업부,196074180050,18071353,
238090,앤디포스,KOSDAQ,,벤처기업부,67993681200,30490440,
238120,얼라인드,KOSDAQ,,기술성장기업부,41232994600,14218274,
238200,비피도,KOSDAQ,,벤처기업부,21308900000,8180000,
238490,힘스,KOSDAQ,,벤처기업부,26583754600,11312236,
239340,이스트에이드,KOSDAQ,,중견기업부,19263458676,26979634,
239610,에이치엘사이언스,KOSDAQ,,벤처기업부,28578209500,5392115,
239890,피엔에이치테크,KOSDAQ,,기술성장기업부,35470645350,9935755,
240550,동방메디컬,KOSDAQ,,중견기업부,122882227800,20933940,
240600,유진테크놀로지,KOSDAQ,,관리종목(소속부없음),13683098225,6928151,
241520,DSC인베스트먼트,KOSDAQ,,중견기업부,219450000000,26600000,
241690,유니테크노,KOSDAQ,,우량기업부,60564997350,24470706,
241770,메카로,KOSDAQ,,우량기업부,378656576000,10192640,
241790,티이엠씨씨엔에스,KOSDAQ,,우량기업부,49362998790,10002634,
241820,피씨엘,KOSDAQ,,관리종목(소속부없음),16803871920,2782098,
241840,에이스토리,KOSDAQ,,중견기업부,22180486050,9539994,
242040,나무에이엑스,KOSDAQ,,기술성장기업부,132022897160,34606264,
243070,휴온스,KOSDAQ,,우량기업부,327643837750,11979665,
243840,신흥에스이씨,KOSDAQ,,우량기업부,173512057500,38558235,
244460,올리패스,KOSDAQ,,관리종목(소속부없음),13415218661,8125511,
245620,EDGC,KOSDAQ,,관리종목(소속부없음),167118555474,225531114,
246250,에스엘에스바이오,KOSDAQ,,관리종목(소속부없음),30220617614,15348206,
246690,TS인베스트먼트,KOSDAQ,,중견기업부,41374022760,23778174,
246710,티앤알바이오팹,KOSDAQ,,기술성장기업부,134890546320,47664504,
246720,아스타,KOSDAQ,,관리종목(소속부없음),99434491000,16381300,
246960,SCL사이언스,KOSDAQ,,기술성장기업부,57046587819,34017047,
247660,나노씨엠에스,KOSDAQ,,기술성장기업부,12401891600,4343920,
250000,보라티알,KOSDAQ,,우량기업부,36723987520,6750733,
250060,모비스,KOSDAQ,,기술성장기업부,92009958040,32171314,
250930,예선테크,KOSDAQ,,관리종목(소속부없음),10923145640,6600088,
251120,바이오에프디엔씨,KOSDAQ,,기술성장기업부,70609084000,8695700,
251370,와이엠티,KOSDAQ,,벤처기업부,150590460680,18013213,
251630,브이원텍,KOSDAQ,,벤처기업부,61061253380,15942886,
252500,세화피앤씨,KOSDAQ,,중견기업부,19913467200,41486390,
252990,샘씨엔에스,KOSDAQ,,우량기업부,800897923700,60217889,
253590,네오셈,KOSDAQ,,우량기업부,407544533560,43869164,
253840,수젠텍,KOSDAQ,,중견기업부,73921228000,16743200,
254120,자비스,KOSDAQ,,기술성장기업부,29339573580,30754270,
254490,미래반도체,KOSDAQ,,우량기업부,228409160000,14438000,
255220,SG,KOSDAQ,,중견기업부,150320850344,109563302,
255440,야스,KOSDAQ,,벤처기업부,88010920000,13058000,
256150,한독크린텍,KOSDAQ,,벤처기업부,38323175000,8395000,
256630,포인트엔지니어링,KOSDAQ,,벤처기업부,50109468480,11599414,
256840,한국비엔씨,KOSDAQ,,우량기업부,181246447900,68394886,
256940,킵스파마,KOSDAQ,,벤처기업부,123480604050,20078147,
257370,피엔티엠에스,KOSDAQ,,벤처기업부,25009722000,12504861,
257720,실리콘투,KOSDAQ,,우량기업부,2432878949200,65576252,
258610,케일럼,KOSDAQ,,중견기업부,36448577937,36485063,
258790,소프트캠프,KOSDAQ,,벤처기업부,23966637520,4998256,
258830,세종메디칼,KOSDAQ,,관리종목(소속부없음),31223976612,75786351,
259630,엠플러스,KOSDAQ,,우량기업부,114890522400,12222396,
260660,알리코제약,KOSDAQ,,중견기업부,38240917395,15327021,
260930,씨티케이,KOSDAQ,,중견기업부,49611180915,19341591,
260970,에스앤디,KOSDAQ,,우량기업부,153894512800,2892754,
261200,덴티스,KOSDAQ,,중견기업부,41974753500,15809700,
261520,이지스,KOSDAQ,,기술성장기업부,43012593000,10277800,
261780,아리바이오랩,KOSDAQ,,기술성장기업부,58549078170,28013913,
262260,에이프로,KOSDAQ,,우량기업부,42971331000,15077660,
262840,아이퀘스트,KOSDAQ,,벤처기업부,30538491280,10566952,
